nu,CH4/x=5e-5/T=270K/P=.35atm/L=10000000cm
5953.37095,0.0315396791911
5953.38095,0.0284231860778
5953.39095,0.026850417437900002
5953.40095,0.026899877220900002
5953.41095,0.0288079537186
5953.42095,0.033778136549800004
5953.43095,0.0435852558126
5953.44095,0.05568095215530001
5953.45095,0.059373579870499994
5953.46095,0.0503371971014
5953.47095,0.0387635117253
5953.48095,0.0319985874834
5953.49095,0.0305510046477
5953.50095,0.0338948933374
5953.51095,0.0403572710776
5953.52095,0.044385852047600004
5953.53095,0.041985483550300004
5953.54095,0.036261123690199994
5953.55095,0.0318448426461
5953.56095,0.0313375856951
5953.57095,0.0354736603794
5953.58095,0.0435063717435
5953.59095,0.0533788359263
5953.60095,0.0620752290157
5953.61095,0.0641612812287
5953.62095,0.0592535836275
5953.63095,0.0545675632455
5953.64095,0.054457823163099994
5953.65095,0.05678291857000001
5953.66095,0.0543163325073
5953.67095,0.0444749533622
5953.68095,0.0342116380753
5953.69095,0.0279372247334
5953.70095,0.025095016972699998
5953.71095,0.024342856097499997
5953.72095,0.024814034040299998
5953.73095,0.0258875217845
5953.74095,0.0271318192735
5953.75095,0.029170795409400003
5953.76095,0.0335793895965
5953.77095,0.042216400064199994
5953.78095,0.0562382537921
5953.79095,0.0708542018288
5953.80095,0.0753620287878
5953.81095,0.0709140241204
5953.82095,0.06920389970810001
5953.83095,0.0748228150884
5953.84095,0.08729717908660001
5953.85095,0.103588316864
5953.86095,0.11433008555600001
5953.87095,0.11456759054099999
5953.88095,0.11483539874500001
5953.89095,0.129795547548
5953.90095,0.169669949089
5953.91095,0.234726046148
5953.92095,0.291502794839
5953.93095,0.287640049557
5953.94095,0.233610571367
5953.95095,0.18246967449499998
5953.96095,0.156978601639
5953.97095,0.15072659066400002
5953.98095,0.145472348069
5953.99095,0.131990645392
5954.00095,0.116540911546
5954.01095,0.10649437822300001
5954.02095,0.10697988767000001
5954.03095,0.121863439149
5954.04095,0.154629909823
5954.05095,0.205300447085
5954.06095,0.26059650302799997
5954.07095,0.303130982577
5954.08095,0.33259629268199997
5954.09095,0.338684079231
5954.10095,0.299675955765
5954.11095,0.233595033614
5954.12095,0.17912453031
5954.13095,0.151874263422
5954.14095,0.150444779029
5954.15095,0.167881872467
5954.16095,0.186005498464
5954.17095,0.184100522563
5954.18095,0.17014739812600002
5954.19095,0.170219725213
5954.20095,0.187263222887
5954.21095,0.18993745845100002
5954.22095,0.159502175469
5954.23095,0.118781533584
5954.24095,0.0874839388824
5954.25095,0.06763007881019999
5954.26095,0.0562758536076
5954.27095,0.0504226954638
5954.28095,0.047016237049199994
5954.29095,0.0437643784803
5954.30095,0.0410739100575
5954.31095,0.040217029834599995
5954.32095,0.0416464737216
5954.33095,0.045664895101399997
5954.34095,0.052623446659000005
5954.35095,0.0632783748204
5954.36095,0.0814605525309
5954.37095,0.11395729948
5954.38095,0.157564361678
5954.39095,0.181291708189
5954.40095,0.16225908455
5954.41095,0.129945554387
5954.42095,0.11637514598899999
5954.43095,0.124092034494
5954.44095,0.133744605236
5954.45095,0.122744235582
5954.46095,0.0983774202819
5954.47095,0.07994370521110002
5954.48095,0.071219215123
5954.49095,0.0680346057971
5954.50095,0.06802130456519999
5954.51095,0.0711627270229
5954.52095,0.0768258989312
5954.53095,0.0843787255058
5954.54095,0.09526232854010001
5954.55095,0.112032642319
5954.56095,0.138006917343
5954.57095,0.17914648928500002
5954.58095,0.24528613980900002
5954.59095,0.344178739463
5954.60095,0.469768067116
5954.61095,0.609330847702
5954.62095,0.7361219782739999
5954.63095,0.827487485227
5954.64095,0.898309417236
5954.65095,0.922082089561
5954.66095,0.8864401310100001
5954.67095,0.8379284411319999
5954.68095,0.781564016507
5954.69095,0.7075153431290001
5954.70095,0.654025656717
5954.71095,0.634991407954
5954.72095,0.594835974749
5954.73095,0.49367051380099997
5954.74095,0.36894936240599996
5954.75095,0.267378567354
5954.76095,0.198623315839
5954.77095,0.154422523775
5954.78095,0.126331151871
5954.79095,0.10936765382000001
5954.80095,0.101258703155
5954.81095,0.100721220646
5954.82095,0.103200382277
5954.83095,0.0987097564593
5954.84095,0.0854375989104
5954.85095,0.0727230617853
5954.86095,0.0633262554227
5954.87095,0.05438492632019999
5954.88095,0.0465530534382
5954.89095,0.041328511823
5954.90095,0.038103646428300005
5954.91095,0.0353798720515
5954.92095,0.0324094646137
5954.93095,0.0296191791665
5954.94095,0.0274643186108
5954.95095,0.025952603909
5954.96095,0.024958966225
5954.97095,0.0244220321483
5954.98095,0.024391154047500002
5954.99095,0.025067334854999998
5955.00095,0.0267801523948
5955.01095,0.0294000623578
5955.02095,0.031323053875
5955.03095,0.0313486220521
5955.04095,0.0312685979531
5955.05095,0.0328005068849
5955.06095,0.0351194591528
5955.07095,0.0362281119686
5955.08095,0.0353183168635
5955.09095,0.0333681932351
5955.10095,0.0320002571294
5955.11095,0.032112572680099996
5955.12095,0.0339253865313
5955.13095,0.0377692683565
5955.14095,0.0435086360064
5955.15095,0.049186703935099996
5955.16095,0.05377322979259999
5955.17095,0.0603901013618
5955.18095,0.073046975192
5955.19095,0.0958111122701
5955.20095,0.13487165858300001
5955.21095,0.194906244357
5955.22095,0.261734951022
5955.23095,0.294311305703
5955.24095,0.27483214436500003
5955.25095,0.229562587841
5955.26095,0.17918430739500002
5955.27095,0.138187899988
5955.28095,0.115273082214
5955.29095,0.103938628753
5955.30095,0.09377400305120001
5955.31095,0.08122390048650001
5955.32095,0.0712818171837
5955.33095,0.06830802965379999
5955.34095,0.07151199861039999
5955.35095,0.0787198172927
5955.36095,0.09135409203730001
5955.37095,0.111193640095
5955.38095,0.13158689056
5955.39095,0.144875098374
5955.40095,0.158857735679
5955.41095,0.187838878882
5955.42095,0.23025403576200001
5955.43095,0.260377466184
5955.44095,0.267902947334
5955.45095,0.266524913388
5955.46095,0.251035308202
5955.47095,0.22366328954599998
5955.48095,0.207844916798
5955.49095,0.21373365449099999
5955.50095,0.23820917039
5955.51095,0.287657488374
5955.52095,0.369725961461
5955.53095,0.44872217781
5955.54095,0.44159126706600005
5955.55095,0.339527370163
5955.56095,0.228707748527
5955.57095,0.15633142910199999
5955.58095,0.116634896602
5955.59095,0.0948012572851
5955.60095,0.08094129584580001
5955.61095,0.0717928041265
5955.62095,0.06824633969100001
5955.63095,0.070783163079
5955.64095,0.0770724664085
5955.65095,0.08295725469880001
5955.66095,0.08850828014689999
5955.67095,0.10012805274499999
5955.68095,0.12331531560900001
5955.69095,0.152093536758
5955.70095,0.168374666409
5955.71095,0.167709067328
5955.72095,0.169748528243
5955.73095,0.186262716758
5955.74095,0.207225663175
5955.75095,0.214550595598
5955.76095,0.1939430754
5955.77095,0.15228857661800002
5955.78095,0.112674480202
5955.79095,0.0867768934294
5955.80095,0.0737115441413
5955.81095,0.0702750840822
5955.82095,0.0739262421368
5955.83095,0.08168624601430001
5955.84095,0.08751707237160002
5955.85095,0.08503552003699999
5955.86095,0.0770145484943
5955.87095,0.07030070299639998
5955.88095,0.0653767764476
5955.89095,0.0605077075143
5955.90095,0.0536727596832
5955.91095,0.044414079239300006
5955.92095,0.0366205785652
5955.93095,0.0325132353841
5955.94095,0.0316883695783
5955.95095,0.033244246223400005
5955.96095,0.0358032573983
5955.97095,0.037624057521900005
5955.98095,0.0384464424351
5955.99095,0.0393268553419
5956.00095,0.039706050544
5956.01095,0.0382042198308
5956.02095,0.035603581948699996
5956.03095,0.0346144591536
5956.04095,0.0366735234984
5956.05095,0.041039731243800004
5956.06095,0.045226891120300004
5956.07095,0.0457671217275
5956.08095,0.0426197826572
5956.09095,0.0398696942076
5956.10095,0.040256512200599996
5956.11095,0.0431670047309
5956.12095,0.045361032913600004
5956.13095,0.0436751971567
5956.14095,0.0394928093766
5956.15095,0.0365156644253
5956.16095,0.0355061121159
5956.17095,0.0342339294102
5956.18095,0.031607996677399997
5956.19095,0.029395234328400004
5956.20095,0.029451838863400002
5956.21095,0.0326942102255
5956.22095,0.0399115624615
5956.23095,0.0507907249433
5956.24095,0.0595378065422
5956.25095,0.057380667782300006
5956.26095,0.0463963493573
5956.27095,0.0358146145321
5956.28095,0.0291364494601
5956.29095,0.025369218881099997
5956.30095,0.023346279389800002
5956.31095,0.0225612326189
5956.32095,0.022836590501900005
5956.33095,0.024186932582
5956.34095,0.0265725914352
5956.35095,0.0294412634541
5956.36095,0.032357186417299996
5956.37095,0.0359176892669
5956.38095,0.0410923519064
5956.39095,0.0491413265094
5956.40095,0.0625515240865
5956.41095,0.0866285956964
5956.42095,0.129528015326
5956.43095,0.19251547517099998
5956.44095,0.243026973247
5956.45095,0.231134326269
5956.46095,0.170708396292
5956.47095,0.113371866552
5956.48095,0.0769745881973
5956.49095,0.0561442746117
5956.50095,0.0441390099053
5956.51095,0.0370453712762
5956.52095,0.0328898331036
5956.53095,0.0307446898807
5956.54095,0.0303022736754
5956.55095,0.031740767981
5956.56095,0.0355741510037
5956.57095,0.042033664792800005
5956.58095,0.0507451733055
5956.59095,0.0605644300961
5956.60095,0.0666230599394
5956.61095,0.0626169166842
5956.62095,0.050608902539300005
5956.63095,0.0391148153353
5956.64095,0.0319225452268
5956.65095,0.028113105069400002
5956.66095,0.0262923343667
5956.67095,0.025623187009799996
5956.68095,0.025632566914
5956.69095,0.026203137031400002
5956.70095,0.027488679046900003
5956.71095,0.0294393542394
5956.72095,0.0314747115374
5956.73095,0.0330131820546
5956.74095,0.034090956697800004
5956.75095,0.0351998167946
5956.76095,0.0373634653993
5956.77095,0.0416678616908
5956.78095,0.0489613225115
5956.79095,0.059521468627500004
5956.80095,0.07105957201789999
5956.81095,0.0783453114465
5956.82095,0.08003292403639999
5956.83095,0.0820437144342
5956.84095,0.0888162103728
5956.85095,0.09820084670880001
5956.86095,0.106213893119
5956.87095,0.11188240958699999
5956.88095,0.121134141557
5956.89095,0.143705299214
5956.90095,0.184466639203
5956.91095,0.22967488504
5956.92095,0.242305119919
5956.93095,0.216336564774
5956.94095,0.19170545604000003
5956.95095,0.189927521732
5956.96095,0.196601446657
5956.97095,0.193395538088
5956.98095,0.18813776618
5956.99095,0.19409059775100002
5957.00095,0.209772398895
5957.01095,0.23724119771
5957.02095,0.287947893775
5957.03095,0.37249830744
5957.04095,0.505828604614
5957.05095,0.713324391861
5957.06095,1.00683061208
5957.07095,1.28178638636
5957.08095,1.30395434372
5957.09095,1.0424526660200002
5957.10095,0.731777875791
5957.11095,0.520443067191
5957.12095,0.410496282655
5957.13095,0.375140765815
5957.14095,0.40677597563600004
5957.15095,0.515024836866
5957.16095,0.683478506671
5957.17095,0.7918809031999999
5957.18095,0.712418090495
5957.19095,0.522936199726
5957.20095,0.36427256986
5957.21095,0.268181089025
5957.22095,0.215762688208
5957.23095,0.187369593556
5957.24095,0.166205534422
5957.25095,0.144839780204
5957.26095,0.125354287599
5957.27095,0.110900410712
5957.28095,0.10339023156199999
5957.29095,0.103446498269
5957.30095,0.11179471892300001
5957.31095,0.131529562539
5957.32095,0.170293478442
5957.33095,0.24144580699999998
5957.34095,0.350561503998
5957.35095,0.448296483982
5957.36095,0.442269961658
5957.37095,0.343412953084
5957.38095,0.248061000216
5957.39095,0.195574277624
5957.40095,0.16884320725000002
5957.41095,0.145486848056
5957.42095,0.124965193532
5957.43095,0.115212525902
5957.44095,0.117829953031
5957.45095,0.13100630408800001
5957.46095,0.150869080085
5957.47095,0.171360667207
5957.48095,0.18779628692800002
5957.49095,0.199556818982
5957.50095,0.20775580873799998
5957.51095,0.21200638950800002
5957.52095,0.213575003792
5957.53095,0.21260313028299999
5957.54095,0.21067925443100002
5957.55095,0.21440737042999997
5957.56095,0.235417462502
5957.57095,0.27257073068300003
5957.58095,0.290515941146
5957.59095,0.26312710520300003
5957.60095,0.212986857908
5957.61095,0.16831050498
5957.62095,0.137444534427
5957.63095,0.117496214032
5957.64095,0.10404779617900001
5957.65095,0.0952365994535
5957.66095,0.08877519372610002
5957.67095,0.08203327827389999
5957.68095,0.0749530207275
5957.69095,0.06982916531399999
5957.70095,0.0680156062261
5957.71095,0.0693817869119
5957.72095,0.0736857702582
5957.73095,0.08119342496910001
5957.74095,0.0928493969069
5957.75095,0.11056665394300001
5957.76095,0.13787603734999998
5957.77095,0.18102065863400002
5957.78095,0.24948209149199999
5957.79095,0.349855082976
5957.80095,0.461408726563
5957.81095,0.518382841064
5957.82095,0.47780008756000003
5957.83095,0.388562655508
5957.84095,0.319253820594
5957.85095,0.294551678523
5957.86095,0.317572748706
5957.87095,0.393727570723
5957.88095,0.51428521022
5957.89095,0.609893257698
5957.90095,0.5890986489069999
5957.91095,0.475609625731
5957.92095,0.360910774235
5957.93095,0.276243407654
5957.94095,0.218947212635
5957.95095,0.190331513044
5957.96095,0.190521177695
5957.97095,0.216356848153
5957.98095,0.24951684324700002
5957.99095,0.25876441011999995
5958.00095,0.244629822127
5958.01095,0.227002319776
5958.02095,0.20409192544799998
5958.03095,0.18072066014600002
5958.04095,0.174693726984
5958.05095,0.194538972235
5958.06095,0.230751352621
5958.07095,0.250850644116
5958.08095,0.234891320559
5958.09095,0.207983207511
5958.10095,0.198336966384
5958.11095,0.216478469861
5958.12095,0.26543459319699997
5958.13095,0.330280428186
5958.14095,0.365234715664
5958.15095,0.33636407960500003
5958.16095,0.27044776191500003
5958.17095,0.207356053867
5958.18095,0.16011922354
5958.19095,0.130554244357
5958.20095,0.116293294432
5958.21095,0.11043733385299999
5958.22095,0.10793125073899999
5958.23095,0.112996019919
5958.24095,0.13263659745
5958.25095,0.163480825214
5958.26095,0.18499198239999998
5958.27095,0.18316038015799999
5958.28095,0.168116138015
5958.29095,0.15076044604
5958.30095,0.13007167254000002
5958.31095,0.105466642533
5958.32095,0.08347620900660001
5958.33095,0.0682296217691
5958.34095,0.0587923751413
5958.35095,0.0531859500622
5958.36095,0.05034595607919999
5958.37095,0.049764994448800004
5958.38095,0.0510744429053
5958.39095,0.053204891636699995
5958.40095,0.054474949803300005
5958.41095,0.055046572653900006
5958.42095,0.0574102569343
5958.43095,0.063846482867
5958.44095,0.07111890189469999
5958.45095,0.07027234082219999
5958.46095,0.0612463258237
5958.47095,0.053350184414300006
5958.48095,0.050241892216800005
5958.49095,0.048723728695
5958.50095,0.0459898387553
5958.51095,0.0421239782006
5958.52095,0.0378176499385
5958.53095,0.034380777808
5958.54095,0.032451189463999996
5958.55095,0.031779067753599996
5958.56095,0.0321222273366
5958.57095,0.0334119585541
5958.58095,0.0354086014633
5958.59095,0.037717883107099996
5958.60095,0.0400663829042
5958.61095,0.0414448187491
5958.62095,0.041394468769
5958.63095,0.04120575933830001
5958.64095,0.0421941338755
5958.65095,0.0454865028627
5958.66095,0.052360635799
5958.67095,0.0647150955289
5958.68095,0.08402744999810001
5958.69095,0.105777644264
5958.70095,0.11774506419299999
5958.71095,0.11634359254599999
5958.72095,0.11271566268
5958.73095,0.113290593749
5958.74095,0.114184761262
5958.75095,0.113327112008
5958.76095,0.10894945743
5958.77095,0.0977181746525
5958.78095,0.0829633859633
5958.79095,0.0702503114115
5958.80095,0.0610210629706
5958.81095,0.0554852679093
5958.82095,0.0534816060424
5958.83095,0.05386437778369999
5958.84095,0.05606818389
5958.85095,0.0616570651504
5958.86095,0.0726385913133
5958.87095,0.0880972244176
5958.88095,0.101143977094
5958.89095,0.106232496631
5958.90095,0.109737250132
5958.91095,0.117081308649
5958.92095,0.118933527505
5958.93095,0.10708283127599999
5958.94095,0.0899101223645
5958.95095,0.0770668242615
5958.96095,0.06902737275500001
5958.97095,0.0631312736741
5958.98095,0.0577507828271
5958.99095,0.052799454949400006
5959.00095,0.0497139583743
5959.01095,0.0495922940455
5959.02095,0.0518375909433
5959.03095,0.0533096562478
5959.04095,0.0517594858598
5959.05095,0.049811319603399996
5959.06095,0.0500742982223
5959.07095,0.052279625400900004
5959.08095,0.0552826495577
5959.09095,0.05727137557999999
5959.10095,0.05703154535209999
5959.11095,0.0557651714463
5959.12095,0.0554984763105
5959.13095,0.0568260546032
5959.14095,0.0580675014241
5959.15095,0.0583248251389
5959.16095,0.0589874514553
5959.17095,0.0594441590886
5959.18095,0.057412477319
5959.19095,0.054382604816600004
5959.20095,0.0536111175739
5959.21095,0.055452273635800006
5959.22095,0.0581011190778
5959.23095,0.0617647695171
5959.24095,0.06899248622939999
5959.25095,0.07748528814780001
5959.26095,0.07893286667510001
5959.27095,0.0728148485633
5959.28095,0.0670268232787
5959.29095,0.0652019608776
5959.30095,0.06591734575680001
5959.31095,0.065504940388
5959.32095,0.0625470845692
5959.33095,0.05951869718280001
5959.34095,0.0588089090061
5959.35095,0.061445745860099994
5959.36095,0.0679423483463
5959.37095,0.0760834008842
5959.38095,0.07913039763460002
5959.39095,0.0753149305328
5959.40095,0.07137864044980001
5959.41095,0.0713370283141
5959.42095,0.07309148472469999
5959.43095,0.0728389356021
5959.44095,0.0714881887463
5959.45095,0.07250525437989999
5959.46095,0.07738344750960001
5959.47095,0.08692794845419999
5959.48095,0.103381191405
5959.49095,0.129187431915
5959.50095,0.160767660967
5959.51095,0.184783955525
5959.52095,0.184385755475
5959.53095,0.160271701302
5959.54095,0.13357432803400002
5959.55095,0.117997989624
5959.56095,0.11456252125399999
5959.57095,0.120271197185
5959.58095,0.127730922425
5959.59095,0.126521964009
5959.60095,0.114960783254
5959.61095,0.10128639906300001
5959.62095,0.09161649141660001
5959.63095,0.0863966347277
5959.64095,0.0839744319688
5959.65095,0.0835519342446
5959.66095,0.08548238665470001
5959.67095,0.0894416833849
5959.68095,0.0928972378111
5959.69095,0.0934134995026
5959.70095,0.09268665434869999
5959.71095,0.09325508022409999
5959.72095,0.0944206393313
5959.73095,0.0952296448226
5959.74095,0.09716854606730001
5959.75095,0.101752799201
5959.76095,0.109637324213
5959.77095,0.121837236571
5959.78095,0.140538309208
5959.79095,0.166036557043
5959.80095,0.19100643223900002
5959.81095,0.207587068415
5959.82095,0.220332932464
5959.83095,0.237698899065
5959.84095,0.250921941418
5959.85095,0.24025074325999998
5959.86095,0.208693591489
5959.87095,0.17712831445799998
5959.88095,0.156126756414
5959.89095,0.144926524463
5959.90095,0.14015819252800002
5959.91095,0.13895201267100002
5959.92095,0.140314876263
5959.93095,0.145349152192
5959.94095,0.15546504783
5959.95095,0.169431635172
5959.96095,0.180731648094
5959.97095,0.18673413592
5959.98095,0.195730710792
5959.99095,0.21395241931899997
5960.00095,0.237687687889
5960.01095,0.255414390855
5960.02095,0.259436868065
5960.03095,0.257603615667
5960.04095,0.26208166224199997
5960.05095,0.27448849106400003
5960.06095,0.28453675096000003
5960.07095,0.28542746893599996
5960.08095,0.286331476914
5960.09095,0.298889755042
5960.10095,0.328860390462
5960.11095,0.382154982305
5960.12095,0.471061196123
5960.13095,0.616950394933
5960.14095,0.837532595447
5960.15095,1.08714050701
5960.16095,1.20859430495
5960.17095,1.1033561689700002
5960.18095,0.895779471141
5960.19095,0.7413691768790001
5960.20095,0.685072249122
5960.21095,0.715942098391
5960.22095,0.809100747122
5960.23095,0.929819972776
5960.24095,1.00940772223
5960.25095,0.986474794399
5960.26095,0.923448466905
5960.27095,0.9273482456759999
5960.28095,0.997462572588
5960.29095,1.03361030765
5960.30095,1.00486915582
5960.31095,0.9757215410510001
5960.32095,0.9611968038519999
5960.33095,0.930764237762
5960.34095,0.8967497740549999
5960.35095,0.853139546753
5960.36095,0.758640610883
5960.37095,0.64526269357
5960.38095,0.562961249338
5960.39095,0.515478417501
5960.40095,0.49119519795
5960.41095,0.48295266261799996
5960.42095,0.48548197019199996
5960.43095,0.492868981932
5960.44095,0.500945839895
5960.45095,0.509606506256
5960.46095,0.521659590969
5960.47095,0.539416813709
5960.48095,0.5636771451
5960.49095,0.595037818277
5960.50095,0.63324385571
5960.51095,0.677969534464
5960.52095,0.731987052852
5960.53095,0.789103759985
5960.54095,0.830653704542
5960.55095,0.858228506549
5960.56095,0.8863497070790001
5960.57095,0.920404415328
5960.58095,0.966155929593
5960.59095,1.02768314924
5960.60095,1.10680773467
5960.61095,1.2074635229200001
5960.62095,1.3333387326100001
5960.63095,1.47449744178
5960.64095,1.61361181165
5960.65095,1.77053022567
5960.66095,1.98404945428
5960.67095,2.23793060135
5960.68095,2.46975163969
5960.69095,2.69958610382
5960.70095,3.00735478698
5960.71095,3.37586667943
5960.72095,3.7149795319099996
5960.73095,4.0324397226899995
5960.74095,4.44020764714
5960.75095,5.00776830931
5960.76095,5.74802241757
5960.77095,6.70627277803
5960.78095,7.994192174839999
5960.79095,9.77004531385
5960.80095,12.264470190699999
5960.81095,15.8522870666
5960.82095,21.1454000117
5960.83095,29.0462978924
5960.84095,40.4368586804
5960.85095,54.8096938366
5960.86095,68.4616714735
5960.87095,76.2248507467
5960.88095,76.1685817533
5960.89095,69.9526425733
5960.90095,61.1806670796
5960.91095,54.190589699200004
5960.92095,49.873601693400005
5960.93095,44.3592050329
5960.94095,35.4854511429
5960.95095,26.0572466514
5960.96095,18.777847631700002
5960.97095,13.875688963900002
5960.98095,10.633151054199999
5960.99095,8.42552584829
5961.00095,6.866414259269999
5961.01095,5.73047210066
5961.02095,4.88511725853
5961.03095,4.25258552822
5961.04095,3.7910197704300006
5961.05095,3.48331118501
5961.06095,3.3127552040599997
5961.07095,3.2015861185000003
5961.08095,3.00157057454
5961.09095,2.6699367822799998
5961.10095,2.3245170919200002
5961.11095,2.03888451557
5961.12095,1.79669472509
5961.13095,1.59277103268
5961.14095,1.4334220247999998
5961.15095,1.3058458070999999
5961.16095,1.1951820285799999
5961.17095,1.0998297479999999
5961.18095,1.0212366494
5961.19095,0.9567787011299999
5961.20095,0.901065345987
5961.21095,0.8488430895579999
5961.22095,0.7997571263500001
5961.23095,0.757574438835
5961.24095,0.725979775598
5961.25095,0.7065059379269999
5961.26095,0.6960789558600001
5961.27095,0.682770641342
5961.28095,0.651380193665
5961.29095,0.603977319656
5961.30095,0.5567591955960001
5961.31095,0.518632208854
5961.32095,0.489647832487
5961.33095,0.46802916040299997
5961.34095,0.452310700063
5961.35095,0.439853216095
5961.36095,0.42651311057700003
5961.37095,0.411641450463
5961.38095,0.399340397369
5961.39095,0.393297070939
5961.40095,0.396012139965
5961.41095,0.41046545002499996
5961.42095,0.436954431498
5961.43095,0.462842980696
5961.44095,0.46609375891599997
5961.45095,0.448271257874
5961.46095,0.436539767018
5961.47095,0.448769859793
5961.48095,0.47890889548
5961.49095,0.498126313693
5961.50095,0.486579644895
5961.51095,0.45931394203500003
5961.52095,0.426292351826
5961.53095,0.388604903653
5961.54095,0.361196126968
5961.55095,0.35044460540399996
5961.56095,0.34801163972099997
5961.57095,0.340604457096
5961.58095,0.324221751943
5961.59095,0.310889772653
5961.60095,0.309992547636
5961.61095,0.32239568810400004
5961.62095,0.344342787157
5961.63095,0.370430756812
5961.64095,0.40511206145499995
5961.65095,0.46135733944799995
5961.66095,0.550453210269
5961.67095,0.693706514446
5961.68095,0.9316198536329999
5961.69095,1.30276522025
5961.70095,1.7801525329700003
5961.71095,2.1386972354599996
5961.72095,2.08237577683
5961.73095,1.71794656974
5961.74095,1.4062390049200002
5961.75095,1.29460817609
5961.76095,1.28545669349
5961.77095,1.19189419426
5961.78095,0.966713213619
5961.79095,0.727394994932
5961.80095,0.552016271854
5961.81095,0.43471003914899997
5961.82095,0.35382339679700003
5961.83095,0.298160385342
5961.84095,0.261368235176
5961.85095,0.239261482657
5961.86095,0.230535821269
5961.87095,0.23398100782099998
5961.88095,0.238402726853
5961.89095,0.22526835243700002
5961.90095,0.19757036595400002
5961.91095,0.172931029194
5961.92095,0.157408953091
5961.93095,0.149128847077
5961.94095,0.145827889138
5961.95095,0.145159175467
5961.96095,0.14448083644
5961.97095,0.14285043620100002
5961.98095,0.142218741668
5961.99095,0.144740595344
5962.00095,0.150018616177
5962.01095,0.158251973672
5962.02095,0.17146650189399998
5962.03095,0.182972881567
5962.04095,0.178566592075
5962.05095,0.160968734949
5962.06095,0.14596874575
5962.07095,0.138451855122
5962.08095,0.132842260425
5962.09095,0.126762361769
5962.10095,0.122819641449
5962.11095,0.121603456975
5962.12095,0.123421838889
5962.13095,0.129996979601
5962.14095,0.143294227138
5962.15095,0.165504420009
5962.16095,0.197952533666
5962.17095,0.23773597056899998
5962.18095,0.27892718359700003
5962.19095,0.32473731615699997
5962.20095,0.37027503024700004
5962.21095,0.377932497393
5962.22095,0.33274475692
5962.23095,0.273445060647
5962.24095,0.232194574705
5962.25095,0.21128204975900003
5962.26095,0.20545222577799999
5962.27095,0.21386863932999997
5962.28095,0.238552076772
5962.29095,0.281581197172
5962.30095,0.348300740281
5962.31095,0.443076248314
5962.32095,0.5409428760239999
5962.33095,0.59760313787
5962.34095,0.629188520933
5962.35095,0.711762356919
5962.36095,0.8792356240539999
5962.37095,1.0409874807100001
5962.38095,1.02959555494
5962.39095,0.8338546916249999
5962.40095,0.607111683114
5962.41095,0.44117931757600004
5962.42095,0.33728112072300004
5962.43095,0.276624227516
